dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,variant,order,ticket_batch_size,ms,speedup_vs_static_node,max_abs_diff
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,static_chunked,sorted,0,0.02906230092048645,2.322140675103495,0.0001220703125
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_node,sorted,1,0.09318699836730956,0.7242078000361261,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_chunked,sorted,1,0.11688530445098877,0.5773758420405811,0.00018310546875
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_node,sorted,4,0.20514423847198487,0.3289721982066561,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_chunked,sorted,4,0.1091871976852417,0.6180830034131481,0.0001220703125
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,static_node,identity,0,0.061618697643280027,1.0,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,static_node,sorted,0,0.058872652053833005,1.0466438234672364,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,static_chunked,identity,0,0.03129230141639709,1.9691328171532942,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_node,identity,1,0.10030310153961182,0.61432494805702,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_chunked,identity,1,0.12304935455322266,0.5007640866301987,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_node,identity,4,0.21880226135253905,0.28161819380832914,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_chunked,identity,4,0.11206314563751221,0.5498569337201764,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,static_chunked,sorted,0,0.030106350779533386,2.0467009799530094,0.000213623046875
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_node,sorted,1,0.10077904462814331,0.6114237128427048,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_chunked,sorted,1,0.1222832441329956,0.5039013977766517,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_node,sorted,4,0.20121610164642334,0.3062314453917625,0.0
fp16,128,64,8,64,1024,0.95,1.3,0,7513,58.6953125,102.29999999999997,1024,64,0,persistent_chunked,sorted,4,0.11115715503692628,0.5543385634762815,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,static_node,identity,0,0.066450697183609,1.0,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,static_node,sorted,0,0.05787460207939148,1.148184087597751,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,static_chunked,identity,0,0.030494299530982972,2.1791186617057208,0.0001220703125
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_node,identity,1,0.13348339796066283,0.4978199401486006,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_chunked,identity,1,0.11566519737243652,0.5745090026487473,0.0001220703125
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_node,identity,4,0.24587254524230956,0.2702648118687723,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_chunked,identity,4,0.10900914669036865,0.6095882703527314,0.0001220703125
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,static_chunked,sorted,0,0.028928300738334654,2.297082631457545,0.000152587890625
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_node,sorted,1,0.09245700240135193,0.7187200045178768,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_chunked,sorted,1,0.11651724576950073,0.5703078264917499,0.00018310546875
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_node,sorted,4,0.20382215976715087,0.32602292733784766,0.0
fp16,128,64,8,64,1024,0.95,1.3,1,6920,54.0625,64.0,1024,64,0,persistent_chunked,sorted,4,0.10918915271759033,0.6085833210509365,0.0001220703125
