dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,128,256,128,16,0,graph_global,global,0.25788679122924807,,,,,0.26139678955078127,0.9865721444874467,1.0,0.9865721444874467,0.0
fp16,128,256,128,32,0,graph_global,global,0.5090635776519775,,,,,0.5304355144500732,0.9597086993312411,1.0,0.9597086993312411,0.0
fp16,256,64,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.027025848627090454,0.026065900921821594,0.02527190148830414,0.024889899790287016,0.02568185031414032,0.024925899505615235,1.0842476766385962,1.0858158873599388,0.9985557305436417,0.0
fp16,256,64,32,16,1,graph_lds_chunked(chunk=4),chunk4,0.04488174915313721,0.04247579872608185,0.03970380127429962,0.037189850211143495,0.038923799991607666,0.038067799806594846,1.1789950924708268,1.2068279086450564,0.976937212029279,0.0
fp16,256,64,32,32,1,graph_lds_chunked(chunk=8),chunk8,0.07853565216064454,0.07547965049743652,0.07016165256500244,0.06439170241355896,0.06314769983291627,0.06276170015335084,1.2513308589275292,1.2436819134892254,1.0061502425622997,0.0
fp16,256,64,64,8,1,graph_lds_chunked(chunk=4),chunk4,0.0413518488407135,0.03875184953212738,0.037409800291061404,0.03613784909248352,0.03857580125331879,0.036453801393508914,1.134363146228057,1.1442808545380325,0.9913328023704641,0.0
fp16,256,64,64,16,1,graph_lds_chunked(chunk=4),chunk4,0.07247769832611084,0.06846770048141479,0.06520569920539857,0.0601597011089325,0.0616877019405365,0.05970175266265869,1.2139961574602658,1.2047549603824306,1.0076706030535054,0.0
fp16,256,64,64,32,1,graph_lds_chunked(chunk=8),chunk8,0.1443813443183899,0.1345433473587036,0.1241694450378418,0.1112634539604187,0.11102950572967529,0.11042344570159912,1.307524352287976,1.3003871661819038,1.0054885085701268,0.0
fp16,256,64,128,8,1,graph_lds_chunked(chunk=4),chunk4,0.07572965025901794,0.07033364772796631,0.07042970061302185,0.06561369895935058,0.07024965286254883,0.06551769971847535,1.1558655231246302,1.1541743791328463,1.0014652413208605,0.0
fp16,256,64,128,16,1,graph_lds_chunked(chunk=8),chunk8,0.13834534883499144,0.13004740476608276,0.12646939754486083,0.11803945302963256,0.1177914023399353,0.1171749472618103,1.180673446567712,1.1744944544911633,1.005260980205501,0.0
fp16,256,64,128,32,1,graph_lds_chunked(chunk=8),chunk4,0.2658687591552734,0.25269880294799807,0.24166884422302246,0.21732499599456787,0.21796700954437256,0.21485300064086915,1.2374449431110253,1.2233694423347368,1.01150551933799,0.0
fp16,256,128,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.04301980137825012,0.0403658002614975,0.03904579877853394,0.03727185130119324,0.04004780054092407,0.038005849719047545,1.1319257876423616,1.1542169191062657,0.9806872251698021,0.0
fp16,256,128,32,16,1,graph_lds_chunked(chunk=4),chunk4,0.07473765015602112,0.07047964930534363,0.06660370230674743,0.06135175228118896,0.06302970051765441,0.06161770224571228,1.2129249782471692,1.2181828126681948,0.9956838707898781,0.0
fp16,256,128,32,32,1,graph_lds_chunked(chunk=8),chunk8,0.14686729907989501,0.1354393482208252,0.12442940473556519,0.1113955020904541,0.11104944944381714,0.11199345588684081,1.3113917944303017,1.3225396417133888,0.9915708785343895,0.0
fp16,256,128,64,8,1,graph_lds_chunked(chunk=4),chunk4,0.07331765294075013,0.06919370293617248,0.06946970224380493,0.06457369923591613,0.06884369850158692,0.06459569931030273,1.1350237511718722,1.1354104505131182,0.9996594188990676,0.0
fp16,256,128,64,16,1,graph_lds_chunked(chunk=8),chunk8,0.13532935380935668,0.12925939559936522,0.12533539533615112,0.11713745594024658,0.11621744632720947,0.11503745317459106,1.17639386195354,1.1644495562941364,1.01025746937241,0.0
fp16,256,128,64,32,1,graph_lds_chunked(chunk=8),chunk4,0.2659507513046265,0.2490328073501587,0.23997886180877687,0.21561894416809083,0.216672945022583,0.2119189977645874,1.2549641802291878,1.2334294295463126,1.017459248309647,0.0
fp16,256,128,128,8,1,graph_global,global,0.14164735078811647,0.18905514478683472,0.21922094821929933,0.18677314519882202,0.17553315162658692,0.14279730319976808,0.9919469598803076,1.0,0.9919469598803076,0.0
