dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,128,16,tail-negative,0,1,graph_global,chunk2,0.026224300265312195,0.07928889989852905,0.025904300808906554,0.030996400117874145,0.0469525009393692,0.025448301434516908,1.0304931483459543,1.0123531400737755,1.0179186565972984,0.0
fp16,32,64,128,16,tail-negative,1,1,graph_global,global,0.0257082998752594,0.0788008987903595,0.02605229914188385,0.030976301431655882,0.046992599964141846,0.02676829993724823,0.960400919577495,1.0,0.960400919577495,0.0
fp16,32,64,128,16,tail-negative,2,1,graph_global,global,0.025344300270080566,0.07878490090370179,0.02566030025482178,0.030548301339149476,0.047096601128578185,0.02507230043411255,1.0108486190440644,1.0,1.0108486190440644,0.0
fp16,32,64,128,32,random,0,1,graph_global,chunk2,0.040284499526023865,0.15139780044555665,0.03906039893627167,0.039724498987197876,0.05022450089454651,0.04000450074672699,1.0069991819437911,1.0313386607174535,0.97640011016679,0.0
fp16,32,64,128,32,random,1,1,graph_global,chunk2,0.04047650098800659,0.15371379852294922,0.0393204003572464,0.040140500664711,0.05072450041770935,0.04040449857711792,1.0017820394615526,1.029402056445418,0.973168873317352,0.0
fp16,32,64,128,32,random,2,1,graph_global,chunk2,0.040768399834632874,0.15062979459762574,0.03903250098228454,0.03937239944934845,0.049752599000930785,0.04030449986457825,1.0115098803263485,1.0444731648924108,0.9684402762329869,0.0
fp16,32,64,128,32,contiguous,0,1,graph_global,chunk2,0.04057640135288239,0.15108180046081543,0.03976840078830719,0.03982050120830536,0.050824600458145144,0.04032450020313263,1.0062468511322105,1.0203176529243982,0.9862093910147897,0.0
fp16,32,64,128,32,contiguous,1,1,graph_global,chunk4,0.040928500890731814,0.15194979906082154,0.03954850137233734,0.039036399126052855,0.04998860061168671,0.04189249873161316,0.9769887719742559,1.0484701921037634,0.931823126047981,0.0
fp16,32,64,128,32,contiguous,2,1,graph_global,chunk2,0.040684500336647035,0.1523056983947754,0.039224499464035036,0.03932450115680695,0.05058860182762146,0.040652400255203246,1.0007896232754345,1.0372216571928643,0.9648753632699597,0.0
fp16,32,64,128,32,page-cross,0,1,graph_global,chunk2,0.04065639972686767,0.1505777955055237,0.03882040083408356,0.03899640142917633,0.05001659989356995,0.04082449972629547,0.9958823745409053,1.0472946917944275,0.950909407202826,0.0
fp16,32,64,128,32,page-cross,1,1,graph_global,chunk4,0.0407043993473053,0.15026580095291137,0.03936049938201904,0.03923240005970001,0.04994049966335297,0.0404325008392334,1.0067247511884811,1.0375199907567558,0.9703184132907039,0.0
fp16,32,64,128,32,page-cross,2,1,graph_global,chunk4,0.04054040014743805,0.15078970193862914,0.03936049938201904,0.03878050148487091,0.05009649991989136,0.04034850001335144,1.0047560661244683,1.0453810186867676,0.9611386166037975,0.0
fp16,32,64,128,32,tail-negative,0,1,graph_global,chunk2,0.04058850109577179,0.15076969861984252,0.038804399967193606,0.03963240087032318,0.050264501571655275,0.040100499987602234,1.0121694519599613,1.0459767740278556,0.9676787067291096,0.0
fp16,32,64,128,32,tail-negative,1,1,graph_global,chunk2,0.04024839997291565,0.15084569454193114,0.039096400141716,0.039880400896072386,0.05061259865760803,0.03998839855194092,1.0065019213169293,1.0294656241245714,0.9776935700721724,0.0
fp16,32,64,128,32,tail-negative,2,1,graph_global,chunk2,0.04057640135288239,0.15082570314407348,0.03870849907398224,0.03907240033149719,0.050020599365234376,0.04070450067520141,0.996852944509965,1.048255611134136,0.9509636141431601,0.0
