dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.01271815001964569,0.02796030044555664,0.014226099848747252,0.018862200528383256,0.027868300676345825,0.012502099573612212,1.0172811330418043,1.0,1.0172811330418043,0.0
fp16,32,64,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.016708200424909593,0.047572550177574155,0.01651019975543022,0.019836200028657915,0.028852298855781555,0.01654219999909401,1.0100349666806516,1.011992627128224,0.9980655388240053,0.0
fp16,32,64,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.02483220025897026,0.08769695162773133,0.02365425005555153,0.023908250033855438,0.03066229969263077,0.023544250428676604,1.0547033694784758,1.049798670456782,1.0046720377532574,0.0
fp16,32,64,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.018128199875354765,0.044566449522972104,0.02093825042247772,0.028966349363327024,0.0444924995303154,0.01794615015387535,1.010144221457999,1.0,1.010144221457999,0.0
fp16,32,64,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.025662250816822052,0.07919284999370575,0.025644250214099884,0.030826349556446076,0.047032499313354494,0.025554250180721282,1.004226327727755,1.000701935231948,1.003521920335839,0.0
fp16,32,64,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.0406483992934227,0.1509496033191681,0.03913239985704422,0.03941444903612137,0.05037055015563965,0.03904239982366562,1.0411347529099273,1.0387402623380273,1.0023051870219322,0.0
fp16,32,128,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.012700150161981581,0.027930299937725066,0.014228150248527527,0.018908200412988664,0.02783830016851425,0.012512150406837463,1.015025375257748,1.0,1.015025375257748,0.0
fp16,32,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.016798199713230134,0.04744250029325485,0.01653214991092682,0.01978820040822029,0.02886029928922653,0.01660420000553131,1.011683773240156,1.0160928738087156,0.9956607307439991,0.0
fp16,32,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.024684299528598786,0.08649089932441711,0.023478200286626817,0.0238862507045269,0.03053029924631119,0.023454250395298006,1.0524446150514097,1.051371026196542,1.00102113224363,0.0
fp16,32,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.018094200640916824,0.04470649957656861,0.020864200592041016,0.028898300230503084,0.04470044970512391,0.017918200045824048,1.0098224483844733,1.0,1.0098224483844733,0.0
