dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,256,256,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.3537245988845825,0.36607270240783696,0.5328228950500489,0.42322549819946287,0.38199294805526735,0.3727028012275696,0.9490795285667866,1.0,0.9490795285667866,0.0
bf16,256,256,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.19525450468063354,,,,,0.19572449922561647,0.9975986933325033,1.0,0.9975986933325033,0.0
bf16,256,256,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.38251495361328125,,,,,0.3818269491195679,1.0018018751565332,1.0,1.0018018751565332,0.0
bf16,256,256,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.760481858253479,,,,,0.7681258916854858,0.9900484627393127,1.0,0.9900484627393127,0.0
fp16,32,64,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.009790100157260895,0.01928820013999939,0.010708099976181985,0.013630150258541108,0.019310200214385988,0.009608099982142449,1.0189423689862418,1.0,1.0189423689862418,0.0
fp16,32,64,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.01232615001499653,0.03158634901046753,0.012032199651002884,0.014312150329351426,0.01982224956154823,0.01204415000975132,1.023413856936097,1.0244303097122516,0.9990077872877073,0.0
fp16,32,64,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.016748200356960296,0.05590869784355164,0.016266199946403506,0.016332200169563292,0.02077220007777214,0.016256199777126314,1.0302654117554746,1.029632022976784,1.0006151603335525,0.0
fp16,32,64,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.012636099755764008,0.02774440050125122,0.014114199578762053,0.018774300068616866,0.027666300535202026,0.012414200231432915,1.0178746532353522,1.0,1.0178746532353522,0.0
fp16,32,64,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.016708199679851533,0.047636599838733674,0.016494200378656385,0.019710250198841095,0.028800399601459505,0.016508200019598004,1.0121151706434435,1.0129742149532792,0.9991519583646309,0.0
fp16,32,64,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.024730300158262254,0.08789109885692596,0.023976299911737442,0.024044299870729445,0.030716349184513093,0.023652300238609314,1.0455769590601274,1.0314477316892294,1.0136984424288358,0.0
fp16,32,64,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.01807420030236244,0.04448255002498627,0.020834250003099443,0.028942349553108215,0.044460500776767733,0.01785220056772232,1.012435426870652,1.0,1.012435426870652,0.0
fp16,32,64,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.025542299449443816,0.07888295054435729,0.025650300085544586,0.030898399651050568,0.04724454879760742,0.025460349023342134,1.0032187471596148,1.0,1.0032187471596148,0.0
fp16,32,64,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.04059250056743622,0.15161589980125428,0.039186449348926546,0.039486499130725855,0.050292599201202395,0.03898050040006638,1.0413540142077575,1.0358810568926473,1.0052833839162265,0.0
fp16,32,128,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.012650199979543687,0.02787030041217804,0.014166100323200224,0.018850200623273847,0.027728399634361266,0.01247210018336773,1.014279856123467,1.0,1.014279856123467,0.0
fp16,32,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.016688200086355208,0.04735859930515289,0.01650419980287552,0.019774200022220613,0.028820401430130003,0.016516199707984923,1.0104140408454332,1.0111486946157564,0.9992734463543934,0.0
fp16,32,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=2),chunk2,0.02469229996204376,0.08690904974937438,0.023568300157785417,0.023898300528526303,0.030606400966644288,0.023568300157785417,1.047691169780314,1.047691169780314,1.0,0.0
fp16,32,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.018038249760866164,0.04468659907579422,0.020858249813318252,0.028908351063728334,0.04460455030202866,0.017830199748277663,1.0116684061606545,1.0,1.0116684061606545,0.0
fp16,32,128,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,chunk2,0.025506299734115598,0.07912500202655792,0.025484350323677064,0.030780400335788726,0.04691659957170487,0.025474299490451813,1.0012561775712725,1.0008612897782267,1.0003945479729097,0.0
