dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,persistent_chunked,gpu,bucket,4,0.02713629901409149,0.0,0.0,0.21806999575346708,0.1427950046490878,0.24520629476755856,0.5617604482423731,1.0289340831901037,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,static_chunked,gpu,identity,0,0.015272100269794465,0.0,0.0,0.23301799956243485,0.1376349973725155,0.24829009983222933,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,persistent_chunked,gpu,identity,1,0.021884199976921082,0.0,0.0,0.23301799956243485,0.1376349973725155,0.25490219953935594,0.6978596560943654,0.9740602485224702,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,persistent_chunked,gpu,identity,4,0.026340299844741823,0.0,0.0,0.23301799956243485,0.1376349973725155,0.2593582994071767,0.5797997881502156,0.9573246755540644,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,static_chunked,gpu,bucket,0,0.01522810012102127,0.0,0.0,0.2128790074493736,0.1376349973725155,0.22810710757039487,1.0028894050093915,1.088480330476357,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,persistent_chunked,gpu,bucket,1,0.02215220034122467,0.0,0.0,0.2128790074493736,0.1376349973725155,0.23503120779059827,0.689416854061828,1.056413325559064,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,256,gpu,persistent_chunked,gpu,bucket,4,0.027092298865318297,0.0,0.0,0.2128790074493736,0.1376349973725155,0.2399713063146919,0.5637063264994747,1.0346657841943336,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,static_chunked,gpu,identity,0,0.015700200200080873,0.0,0.0,0.22995199833530933,0.1367229997413233,0.2456521985353902,1.0,1.0,9.5367431640625e-07
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,persistent_chunked,gpu,identity,1,0.0255842000246048,0.0,0.0,0.22995199833530933,0.1367229997413233,0.25553619835991415,0.613667817832166,0.9613205491513078,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,persistent_chunked,gpu,identity,4,0.02848829925060272,0.0,0.0,0.22995199833530933,0.1367229997413233,0.258440297585912,0.5511104773918263,0.9505181693026384,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,static_chunked,gpu,bucket,0,0.015464200079441071,0.0,0.0,0.21135700808372349,0.1367229997413233,0.22682120816316456,1.0152610622875704,1.0830212947224913,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,persistent_chunked,gpu,bucket,1,0.02546829879283905,0.0,0.0,0.21135700808372349,0.1367229997413233,0.23682530687656253,0.6164604996897286,1.0372717416700252,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,1145,35.78125,50.70000000000005,211,32,48,gpu,persistent_chunked,gpu,bucket,4,0.02841629981994629,0.0,0.0,0.21135700808372349,0.1367229997413233,0.23977330790366977,0.5525068464072304,1.0245185366257794,9.5367431640625e-07
